screen_name,tweet_id,tweet_date,tweet_time,tweet
onlysmaina,822093955185704962,2017/1/19,14:50:47,"b'@KenyaPower_Care Neighbors have power.Even the security lights in the estate are powered!! I understand technicians were called, but NADA!!'"
kafwason,822093729951531008,2017/1/19,14:49:53,"b'@KenyaPower_Care your stupid 95551 number keeps me on hold forever. I get a re-print,my meter tells me its used. By who?????'"
KenyaPower_Care,822093649563553793,2017/1/19,14:49:34,b'@Haliid55 There is a disconnection order on the a/c.kindly confirm if the power was disconnected at the meterboard^CB'
barakejared,822093532777377792,2017/1/19,14:49:6,b'@KenyaPower_Care welcome'
VincenteSande,822093458357751809,2017/1/19,14:48:48,b'@KenyaPower_Care token generation for meter number 37165671589 has taken too long kindly send me the token number'
kafwason,822093436249657344,2017/1/19,14:48:43,b'@KenyaPower_Care  bought tokens twice now for my account...no messages no nothing'
onlysmaina,822093349217824770,2017/1/19,14:48:22,"b'@KenyaPower_Care when it was coming back on, it was low voltage, then it finally disappeared completely at 10:30 PM last night...'"
KenyaPower_Care,822093286986907649,2017/1/19,14:48:8,b'@sidneykiprop Is this the portable meter?the one that can be carried around the house and is rechargable? ^CB'
ItsCorporal,822093264211865602,2017/1/19,14:48:2,b'@KenyaPower_Care ksh 450'
ApiyoMboya,822093234310709248,2017/1/19,14:47:55,"b'@kenyapower_care, what a shame. 8 hours since you started aaking for information and no support. God help wanjiku'"
timkatee,822093052718223364,2017/1/19,14:47:12,b'@KenyaPower_Care @KenyaPower_Care 0708932245 LAJ1TXRYBH tokens taken too long....'
KenyaPower_Care,822093034934403072,2017/1/19,14:47:7,b'@ommz Technical team serving the area advised to check and rectify.Your ref no is 3137601^CB'
onlysmaina,822093014919155712,2017/1/19,14:47:3,"b'@KenyaPower_Care currently, me &amp; my 5 surrounding neighbors.Fluctuations started last night with periods of power on off..'"
kenturen,822093014034169856,2017/1/19,14:47:2,b'@Kenyapower_care I got a problem with my meter no:14245915401..the bill they sent is incorrect'
KenyaPower_Care,822092782118600705,2017/1/19,14:46:7,b'@ngigi_rachel Technical team serving the area advised to check and rectify.Your ref no is 3137598^CB'
salomeodero,822092649737945088,2017/1/19,14:45:36,b'@KenyaPower_Care can you please send me my tokens. Meter no. 04215018005'
ApiyoMboya,822092546381910017,2017/1/19,14:45:11,"b'@kenyapower_care, ,KPLC needs privatisation, if such  small issues wont be solved within the shortest period.'"
KenyaPower_Care,822092501448331266,2017/1/19,14:45:0,b'@onlysmaina Kindly advise if you are the only one currently without power^CB'
KenyaPower_Care,822092373152960512,2017/1/19,14:44:30,b'@justallankamau Power restoration is currently in progress.kindly bear with us^CB'
KenyaPower_Care,822092336146640897,2017/1/19,14:44:21,b'@lulukanja Power restoration is currently in progress.kindly bear with us^CB'
KenyaPower_Care,822092285001211906,2017/1/19,14:44:9,b'@mosesmaingi16 Power restoration is currently in progress.kindly bear with us^CB'
KenyaPower_Care,822092253917278208,2017/1/19,14:44:1,b'@missy_karey Power restoration is currently in progress.kindly bear with us^CB'
KenyaPower_Care,822092075411898368,2017/1/19,14:43:19,b'@ItsCorporal kindly advise on the amount purchased ^CB'
KenyaPower_Care,822091990313607168,2017/1/19,14:42:58,b'@Bonnymus2017  There is no pending bill in that account at the moment.^SR'
William_idau,822091989395140608,2017/1/19,14:42:58,b'@kenyapower_care ok waiting patiently.'
K_Ogolla,822091849020149762,2017/1/19,14:42:25,b'@KenyaPower_Care Check DM'
KenyaPower_Care,822091808599588864,2017/1/19,14:42:15,b'@Wangu_Michelle Technical team serving the area advised to check and rectify.Your ref no is 3137593^CB'
KenyaPower_Care,822091692207669248,2017/1/19,14:41:47,"b""@jodande  You're welcome. We appreciate your feedback. ^SR"""
KenyaPower_Care,822091566277918720,2017/1/19,14:41:17,b'@rongaiws_msa  We have advised our technical crew in that area to resolve the issue.^SR'
KenyaPower_Care,822091334278414336,2017/1/19,14:40:22,b'@Judy_faida  We have booked the complaint under ref no:3137591. and forwarded to the team in that area. ^SR'
thatgirlynn,822091154904743937,2017/1/19,14:39:39,b'@KenyaPower_Care I have tried to pay my KPLC bill via MPESA but it has not gone through.says the format of your account no was incorrect'
KenyaPower_Care,822091115427926021,2017/1/19,14:39:30,"b'@leoday_v  Provide us with your electricity account number, detailed direction and contacts for us to book report. ^SR'"
KenyaPower_Care,822090886712532994,2017/1/19,14:38:35,b'@ludekisasi  Account is active. Your meter had accrued 2 months fixed charge for December and January Kshs 348 hence units awarded.^SR'
Dawoodmbete,822090853950832640,2017/1/19,14:38:27,"b""@KenyaPower_Care  kindly assist bought token at 16:04 but we haven't received any. 0711229866 https://t.co/qXeKwSL6mQ"""
p_mugwe,822090499930619905,2017/1/19,14:37:3,"b'@KenyaPower_Care please confirm the status of this application, ref no. A211 320 160 90091, it was paid on the 22nd dec 2016 @OleItumbi'"
SirDanielHott,822090480435560448,2017/1/19,14:36:58,"b'@KenyaPower_Care 2023053  , was this a planned shutdown? And what time do i get lights back?'"
KenyaPower_Care,822090446079922177,2017/1/19,14:36:50,b'@KamauMbote  DM replied.^SR'
ItsCorporal,822089962506043392,2017/1/19,14:34:55,b'@KenyaPower_Care bought some units 2hrs ago through Mpesa but am yet to get a recharge text.a/c 37152288892....please advice.'
KenyaPower_Care,822089780112556033,2017/1/19,14:34:11,b'@Tafao  That area was scheduled for outage today. Restoration is currently in progress.^SR'
ngigi_rachel,822089550730317824,2017/1/19,14:33:17,b'@KenyaPower_Care outage juja joyland estate mtr. 14228494085'
KenyaPower_Care,822089425723228161,2017/1/19,14:32:47,b'@Muvaite  Kindly assist us with a detailed landmark and contacts to enable us book the report.^SR'
Wangu_Michelle,822089393578115073,2017/1/19,14:32:39,"b""@KenyaPower_Care No lights on Miotoni Rd, what's the issue ? Meter no. 14107152168"""
sidneykiprop,822089262640353280,2017/1/19,14:32:8,b'@KenyaPower_Care..response on loading is connection failed'
KenyaPower_Care,822089071119974400,2017/1/19,14:31:22,b'@Mukuria_   We have notified the technical crew in that area to address the fault under ref no:3137583.^SR'
ommz,822088981772992513,2017/1/19,14:31:1,"b""@KenyaPower_Care 14252615837. Whoever's playing with the main switch awache tafdhali. We don't need clubs inside our houses"""
itsombwayo,822088911228911616,2017/1/19,14:30:44,b'Still waiting for @KenyaPower @KenyaPower_Care to send me tokens.'
KenyaPower_Care,822088790688825344,2017/1/19,14:30:16,b'@Pkurui_   Token for Kshs 278 is:0885-6485-1017-8816-7105.^SR'
Haliid55,822088755020500992,2017/1/19,14:30:7,"b'@KenyaPower_Care Hello, no power account number 440280 Mombasa'"
EmpressH074,822088565228236801,2017/1/19,14:29:22,"b""@KenyaPower_Care  it's past 5 &amp;yesterday there was no power Today shut down.So when are u switching it back on?food is rotting in the fridge"""
Rahel_O,822088214940880896,2017/1/19,14:27:58,b'@KenyaPower_Care thankyou'
KenyaPower_Care,822088208024567808,2017/1/19,14:27:57,"b""@nassirx  You're welcome. ^SR"""
remmy_mwangemi,822088171290771456,2017/1/19,14:27:48,b'@KenyaPower_Care any updates still no power from Sunday! Ac 5064135 wumari village.'
KenyaPower_Care,822087969217671168,2017/1/19,14:27:0,b'@Louieomu  We apologies for the inconvenience caused. We have escalated the report to the technical crew in that area to address.^SR'
KenyaPower_Care,822087209666940929,2017/1/19,14:23:59,b'@h_misera  Thank you for your feedback. ^SR'
Timoj89,822087157049360384,2017/1/19,14:23:46,"b'@KenyaPower_Care hi, no power since morning in funyula mkt.. do something please. Ac no 3578489-0 1'"
KenyaPower_Care,822087126087036928,2017/1/19,14:23:39,b'@barakejared  We have advised our technical crew to address the fault under ref no:3137574.^SR'
omondyjnr,822087085310038016,2017/1/19,14:23:29,b'@KenyaPower_Care 37125134470'
EmpressH074,822086704190423040,2017/1/19,14:21:58,b'@KenyaPower_Care  its already past 5pm. When is this power being switched back on?'
KenyaPower_Care,822086604345016325,2017/1/19,14:21:34,"b""@JacquelineSelim  You're welcome. ^SR"""
KenyaPower_Care,822086499625816066,2017/1/19,14:21:9,b'@rozegits  Our teams have been advised to address the fault under ref no:3137572.^SR'
KenyaPower_Care,822086218167021570,2017/1/19,14:20:2,b'@michaelosunga  Booked report under ref no:3137569. Technical crew will address.^SR'
KenyaPower_Care,822085974993858560,2017/1/19,14:19:4,b'@AciiiManyara  Kindly provide us with account number we check and advise. ^SR'
KenyaPower_Care,822085755581382656,2017/1/19,14:18:12,b'@AkaniHelga  Reference number is:3137566. Our technical crew will address. ^SR'
KirimitixEric,822085675235348483,2017/1/19,14:17:53,"b""@KenyaPower_Care thanks for ua reply seems I can't get  a satisfactory answer  as to why I should pay for estimated units which I didn't use"""
missy_karey,822085517374267392,2017/1/19,14:17:15,b'When is power resuming in Buruburu? AC 04214982029 Phase 3 Rabai Rd area @KenyaPower_Care'
jazajaz,822085369340559361,2017/1/19,14:16:40,"b'@KenyaPower_Care ref bill for a/c 0349716-01 paid thru airtelmoney today: 12938407, no acknowledgement received. @airtel_ke'"
KenyaPower_Care,822085364261261312,2017/1/19,14:16:39,"b'@NewtonOkelo  Confirm transaction reference number,  and amount for us to follow up.^SR'"
Jonaamutai,822084933887860739,2017/1/19,14:14:56,b'@kenyapower_care TF is wrong with you?!'
mosesmaingi16,822084496233299968,2017/1/19,14:13:12,"b""@KenyaPower_Care there's no power in buru phase 5 and its already 5 o'clock in the evening please attend to this issue."""
timkatee,822084057936855041,2017/1/19,14:11:27,b'@KenyaPower_Care amount 500'
timkatee,822084007433224192,2017/1/19,14:11:15,b'@KenyaPower_Care 0708932245 LAJ1TXRYBH'
Clinton_Banner,822083781121245184,2017/1/19,14:10:21,"b""@KenyaPower_Care account number, 281232. You were supposed but to restore power to areas effected by your maintenance by 4pm. It's 5pm"""
KenyaPower_Care,822083089581084673,2017/1/19,14:7:36,b'@KirimitixEric  That is the current bill after reading were submitted yesterday.^SR'
lulukanja,822082938334482432,2017/1/19,14:7:0,b'@KenyaPower_Care no power since morning Buru phase 3.....kindly assist'
Wangu_Michelle,822082593655062529,2017/1/19,14:5:38,b'@KenyaPower_Care No lights on Miotoni Rd Mtr. No. 14107152168'
KenyaPower_Care,822082546083229696,2017/1/19,14:5:27,b'@Rahel_O  Kindly get a written document from the landlord permitting you to change account name and attach a copy his/her id.^SR'
AmosoFam,822082096722231297,2017/1/19,14:3:40,b'@kenyapower_care still waiting'
KenyaPower_Care,822081936709521410,2017/1/19,14:3:1,b'@mkenyadan  We are following up with the office concerned. Advise if you got assisted.^SR'
Kiptoo_Talam82,822080811398819840,2017/1/19,13:58:33,b'@kenyapower_care  0711524484 amount paid ksh 400. thanks'
mumbiz,822080746454188033,2017/1/19,13:58:18,"b'@KenyaPower_Care we have been experiencing low voltage all day at #14228281433, mbanya road.'"
meshacktoo71,822080516782522368,2017/1/19,13:57:23,b'@KenyaPower_Care thanks it has been restored'
justallankamau,822080489724977152,2017/1/19,13:57:16,b'@KenyaPower_Care we need to open our businesses in order to make money before the day ends'
parvez_nurani,822080391225999360,2017/1/19,13:56:53,b'@KenyaPower_Care kindly let me know the status of reference 3136943'
mohammeda2A,822079797438349313,2017/1/19,13:54:31,b'@KenyaPower_Care my account number  is 2642730 my meter is burning up. Ref no. Is 313706. No response yet.'
julinjeri92,822079456911261697,2017/1/19,13:53:10,"b""@KenyaPower_Care this is yet to be resolved...and you ain't even responding...what's happening???"""
kirimi_kinyua,822079064433274880,2017/1/19,13:51:37,b'@kenyapower_care no action yet.'
justallankamau,822078415339737095,2017/1/19,13:49:2,b'@KenyaPower_Care what time are lights coming back in buru'
Lavenda__,822078163383631876,2017/1/19,13:48:2,b'@KenyaPower_Care no lights Account 2115455.'
KirimitixEric,822077202456047616,2017/1/19,13:44:13,b'@KenyaPower_Care my issue is with the balance of kshs 595 resulting from an estimate yet the meter was not being used at the said time.'
onlysmaina,822077175419510784,2017/1/19,13:44:6,b'@KenyaPower_Care no electricity in Buruburu phase 5 since last night!! What gives??!!!'
DjSamoa,822077103885733889,2017/1/19,13:43:49,b'@KenyaPower_Care hizi stima zinarudi lini'
dmkinuthia1,822076857810042880,2017/1/19,13:42:51,b'@KenyaPower_Care blackout a/ c 0115649. Will appreciate power restoration ASAP'
Omijar,822076809185464320,2017/1/19,13:42:39,b'@KenyaPower_Care Anything on this? https://t.co/T093duElBN'
mwongelaf,822076714633269252,2017/1/19,13:42:16,b'@KenyaPower_Care @ConsumersKenya from which date to which is the reading done? 18th to 18?'
jnemutisya,822076701060505600,2017/1/19,13:42:13,b'@KenyaPower_Care Please restore back power....  Acc. No 3402033-01'
moseske4,822076615060553729,2017/1/19,13:41:53,b'@KenyaPower_Care the newly installed streets lights along baba dogo  luckysummer rd alongside ROY motors were vandalized by your staff'
ressian,822076114482982912,2017/1/19,13:39:53,b'@KenyaPower_Care no power in Thindigua. Account No.14228413952'
MoxeyManeKyproe,822075387266076672,2017/1/19,13:37:0,b'@kenyapower_care any feedback'
Sementalia_,822075331427373056,2017/1/19,13:36:47,b'@KenyaPower_Care sorry I had to push a few buttons to get things done. Thanks though.'
KenyaPower_Care,822075301467451392,2017/1/19,13:36:39,"b'@h_misera  Provide us with the account number, detailed landmark &amp; contact we register the complaint. ^SR'"
KamauMbote,822075209951969280,2017/1/19,13:36:18,b'@KenyaPower_Care check DM'
KenyaPower_Care,822075113243873284,2017/1/19,13:35:55,b'@KirimitixEric  That is the current bill after reading were submitted yesterday.^SR'
Jonaamutai,822075048919965696,2017/1/19,13:35:39,"b'@KenyaPower_Care Hi,  I bought the token and yet to receive the units. Any delays? Acc no: 14244877828.'"
KenyaPower_Care,822074979474960384,2017/1/19,13:35:23,b'@Faithkubai  You will be sent shortly.^SR'
Tinahabbie,822074662066749440,2017/1/19,13:34:7,"b'@KenyaPower_Care @AndruBanker 4:35pm, still no power the whole of Hamza.'"
KenyaPower_Care,822073813575798786,2017/1/19,13:30:45,b'@bouma2017  Put off the main switch for a minute then revert.^SR'
KenyaPower_Care,822073701994741760,2017/1/19,13:30:18,"b""@PatrickYse  You're welcome. We appreciate your feedback.^SR"""
KenyaPower_Care,822073603705413632,2017/1/19,13:29:55,b'@mccevanz  DM replied.^SR'
KenyaPower_Care,822073506271809537,2017/1/19,13:29:31,b'@SKIRAGU  Noted.^SR'
ron_grant116,822073492757585920,2017/1/19,13:29:28,b'For how long do I have to wait to get my connection back instead of stupid excuses and @KenyaPower_Care stories? https://t.co/bSMiXbdeZK'
Omijar,822072892452208640,2017/1/19,13:27:5,"b""@KenyaPower_Care Hi, please check and revertwhy a section of our line doesn't have power and others do. Acc no 3402033-01 Sabaki."""
richotot,822072755600424961,2017/1/19,13:26:32,b'@KenyaPower_Care Is your telegram bot functional now?'
bilabonez,822072608032223233,2017/1/19,13:25:57,b'@KenyaPower_Care  we are still in darkness.. Food is going bad in the fridge!! Every two months we have to throw fo\xe2\x80\xa6 https://t.co/AybAenptD3'
JacobOkello2010,822072247569485824,2017/1/19,13:24:31,b'@KenyaPower_Care Kuzungushwa nayo! Over ten officers just glancing at my filled forms and tossing me to the next. \xf0\x9f\x98\x9f'
KenyaPower_Care,822071503650963456,2017/1/19,13:21:34,b'@imfosway  The account number is essential in booking the complaint. Kindly avail for speedy assistance ^SR'
KenyaPower_Care,822071428010876928,2017/1/19,13:21:16,b'@RichieKiromo  Advise mode of payment and ensure you pay reconnection fee of 580.^SR'
Lawiorido,822071299014918144,2017/1/19,13:20:45,"b""@KenyaPower_Care what's going on with power in mbale town ....no power everyday"""
KenyaPower_Care,822071007729090561,2017/1/19,13:19:36,b'@timkatee  Confirm mode of payment and date of purchase.^SR'
Louieomu,822070985893486592,2017/1/19,13:19:31,b'@KenyaPower_Care The issue with my meter is yet to be resolved daays later'
BrownMannInc,822070746834944003,2017/1/19,13:18:34,"b""Hey @KenyaPower_Care what's my current bill? 3161767-01"""
MyNameMyBrand,822070611941949440,2017/1/19,13:18:1,b'@KenyaPower_Care kindly confirm the amount due for this account\n3015010-01'
AdanRashidAli,822070390268821504,2017/1/19,13:17:9,b'@KenyaPower_Care we have been waiting for over 8 hours for tokens on 3 separate payments. Meter Number 14104678926...HELP'
KenyaPower_Care,822070342030098434,2017/1/19,13:16:57,"b""@JaredOgunde You're welcome.  We appreciate your feedback.^SR"""
KenyaPower_Care,822070232802066436,2017/1/19,13:16:31,b'@LanclotMuthama Thank you for your feedback. ^SR'
KenyaPower_Care,822070160588685312,2017/1/19,13:16:14,b'@dr_chiby   Thank you for your feedback. ^SR'
KenyaPower_Care,822069335933980672,2017/1/19,13:12:57,b'@AshikaClement  Kindly advise on the current meter reading.^SR'
bentermorre,822069241339871232,2017/1/19,13:12:35,b'@KenyaPower_Care we have no electricity meter no. 3717222.pliz'
HabBradley,822069142610178048,2017/1/19,13:12:11,"b'@KenyaPower_Care Hi, I confirm the meter is active however could you please send me the token for 600 worth of units that I had bought'"
KenyaPower_Care,822069131302277121,2017/1/19,13:12:8,b'@Faithkubai  Kindly request for a statement by sending an email to customercare@kplc.co.ke .^SR'
Muvaite,822068982693892098,2017/1/19,13:11:33,b'@KenyaPower_Care @KenyaPower oya guy..si mnisort bana'
Bonnymus2017,822068695279267840,2017/1/19,13:10:24,"b'@KenyaPower_Care Please assist me with the current power bill of 4692576, under Boniface Wambua.'"
jodande,822068581689081858,2017/1/19,13:9:57,"b""@KenyaPower_Care It's been restored. Thanks"""
KenyaPower_Care,822068232236531714,2017/1/19,13:8:34,"b'@jodande  Hi John, Reference number is:3137483. Technical crew will address.^SR'"
rongaiws_msa,822067842136866817,2017/1/19,13:7:1,"b'@KenyaPower_Care @BenChumo THURSDAY - PLEASE HELP, NO POWER ALL AFTERNOON. BUSINESS BEING AFFECTED! REF 33137452 ACC: 0396441-03.'"
Judy_faida,822067655255400449,2017/1/19,13:6:16,b'@KenyaPower_Care no power at my house only. Meter no 95931-01'
leoday_v,822067643901497345,2017/1/19,13:6:14,b'@Hot_96Kenya ambieni. @kenyapower_care  hii maisha ya Giza hatutaki..this is 2017 ala!'
AIRTEL_KE,822067168271536128,2017/1/19,13:4:20,b'@h_misera @KenyaPower_Care Glad you were sorted out @KenyaPower_Care.^Jamo'
leoday_v,822067125296709632,2017/1/19,13:4:10,b'@kenyapower_care  which account number now?'
KenyaPower_Care,822067122062798848,2017/1/19,13:4:9,b'@kinuthiaj77  Teams have been notified to address the fault.^SR'
KenyaPower_Care,822066992479879168,2017/1/19,13:3:38,"b""@_IamLynn_  We're sorry about that. It is a known issue and we hope to have it fixed as soon as possible. ^SR"""
AIRTEL_KE,822066940277571585,2017/1/19,13:3:26,b'@h_misera @KenyaPower_Care You are welcome. ^Jamo'
KenyaPower_Care,822066919800995840,2017/1/19,13:3:21,b'@dudevic  We have notified the technical crew in that area to address the fault under ref no:3137474 .^SR'
ludekisasi,822066071259774976,2017/1/19,12:59:59,b'@KenyaPower_Care 01450364623'
KamauMbote,822065637853982721,2017/1/19,12:58:15,b'@KenyaPower_Care Check DM'
KenyaPower_Care,822065404491235328,2017/1/19,12:57:20,b'@ludekisasi kindly advise on your meter number ^CB'
Tafao,822065308051603456,2017/1/19,12:56:57,b'@KenyaPower_Care Plse update on complaint ref. 3006271 now on 20th hr no power Buruburu Phase 5 up to shopping center. DM further reference'
Muvaite,822065174362341377,2017/1/19,12:56:25,b'@KenyaPower_Care @KenyaPower guys no power on this account and line since yesterday'
KenyaPower_Care,822064817821323264,2017/1/19,12:55:0,b'@Nganga6105 key in 000 then press enter on your meter to confirm your meter number again^CB'
Mukuria_,822064757020721152,2017/1/19,12:54:45,"b'@KenyaPower_Care No Electricity on meter 37175273889 lusigetti,  kikuyu. Check issue'"
KenyaPower_Care,822064619288227840,2017/1/19,12:54:13,b'@Sementalia_  Token is:0093-6567-2456-7004-9642 .^SR'
Pkurui_,822064511670743040,2017/1/19,12:53:47,b'@KenyaPower_Care there is the screenshot having the meter number. https://t.co/fnMJ0vByKc'
nassirx,822064468326682624,2017/1/19,12:53:37,b'@KenyaPower_Care Finally sorted. Thank you.'
Louieomu,822063966423830528,2017/1/19,12:51:37,"b""@KenyaPower_Care it's been over one week since I first reported my issue and it's yet to be resolved. Your response times are wanting"""
KenyaPower_Care,822063880461549568,2017/1/19,12:51:16,b'@kariuken  Registered report under ref no:3137461. Technical crew will address.^SR'
h_misera,822063681794166787,2017/1/19,12:50:29,b'@AIRTEL_KE @KenyaPower_Care The problem has already been solved.'
KenyaPower_Care,822063649602859010,2017/1/19,12:50:21,b'@ron_grant116  The issue is currently being addressed.^SR'
h_misera,822063514256809985,2017/1/19,12:49:49,b'@AIRTEL_KE @KenyaPower_Care thanks Jamo'
KenyaPower_Care,822063427111755777,2017/1/19,12:49:28,"b""@Albobunyez  You're welcome. ^SR"""
KenyaPower_Care,822063347499732992,2017/1/19,12:49:9,b'@meshacktoo71  There is a fault on the line serving that area. Restoration is in progress.^SR'
KenyaPower_Care,822063116234190849,2017/1/19,12:48:14,b'@njerimanity  Apologies for the delay. Allow us to follow up with the technical crew in that area.^SR'
barakejared,822062777506418690,2017/1/19,12:46:54,b'@KenyaPower_Care 0702044477 meter number 60297242'
JacquelineSelim,822062697462251522,2017/1/19,12:46:34,b'@KenyaPower_Care thank you. I will do so'
KenyaPower_Care,822062435066662919,2017/1/19,12:45:32,b'@omondyjnr key in 000 then press enter on your meter to confirm your meter number again^CB'
KenyaPower_Care,822062405152833538,2017/1/19,12:45:25,"b'@GertrudeNyutu  Provide us with the account number, detailed landmark &amp; contact we register the complaint. ^SR'"
rozegits,822062400350355457,2017/1/19,12:45:24,"b""@KenyaPower_Care still no elec since yesterday. What's the issue?"""
KenyaPower_Care,822062304623792128,2017/1/19,12:45:1,b'@sidneykiprop  Token is:2428-8166-0497-0725-0897.^SR'
KenyaPower_Care,822062055557627906,2017/1/19,12:44:1,b'@lumbasi_hope  You will be sent your token numbers once the issue is resolved.^SR'
michaelosunga,822061908211748864,2017/1/19,12:43:26,"b""@KenyaPower_Care 2485705-01. Location: Majengo 'B'. Kajiado town"""
KenyaPower_Care,822061889555402752,2017/1/19,12:43:22,b'@EndiveJ  Confirm on the precise message displaying on the screen.^SR'
AciiiManyara,822061736438145024,2017/1/19,12:42:45,b'You @KenyaPower_Care you av disconnected power yet u av received money .'
KenyaPower_Care,822061240629522432,2017/1/19,12:40:47,b'@HOLIDAYSMOMBASA  Our prepaid teams will address the issue.^SR'
AkaniHelga,822061206403948545,2017/1/19,12:40:39,"b'@KenyaPower_Care Muigai Ini, around ACK Church Kenyatta Road, 2897721-01, 0711881095'"
KenyaPower_Care,822061065945186304,2017/1/19,12:40:5,b'@h_misera  Provide us with the account number and contacts for us to book the report.^SR'
NewtonOkelo,822060938694197249,2017/1/19,12:39:35,"b'@KenyaPower_Care kindly do, note that i had paid kes 337 from 0729744967 to metr 31174230229 instead of 37174230229. Kindly reverse.thanks.'"
KenyaPower_Care,822060651149455361,2017/1/19,12:38:27,b'@FrancisKarunga  Registered the report under ref no:3137448. Technical crew will address.^SR'
KenyaPower_Care,822060269874675712,2017/1/19,12:36:56,b'@godfrey_musimbi  We have advised our technical crew to address the fault under ref no:3137444.^SR'
KirimitixEric,822060183547355136,2017/1/19,12:36:35,"b'@KenyaPower_Care as per your sms received today my current bill dated 18-01-2017 is kshs 769, amount used is kshs 174.prev bal is  kshs 595.'"
Rahel_O,822060026747637760,2017/1/19,12:35:58,b'@KenyaPower_Care Changing from tenant to tenant. No lease available. Rent receipt ok?'
mkenyadan,822059482683469824,2017/1/19,12:33:48,b'@KenyaPower_Care your uncaring and very hungry employees in Nyahururu room 1 have been out for lunch since since 1pm.'
AIRTEL_KE,822058850484441089,2017/1/19,12:31:17,b'@h_misera @KenyaPower_Care @KenyaPower_Care kindly assist @h_misera. ^Jamo'
MoxeyManeKyproe,822058356957446144,2017/1/19,12:29:20,b'@kenyapower_care meter no..60994363'
h_misera,822058207300435968,2017/1/19,12:28:44,b'@KenyaPower_Care Problem being solved. Though you took quite long to respond. Thanks'
KenyaPower_Care,822057548815671296,2017/1/19,12:26:7,b'@Duncanthuku  There is a broken conductor affecting supply in that area. Teams have been dispatched to rectify the issue.^SR'
hildah_mckenna,822057246934835200,2017/1/19,12:24:55,b'@kenyapower_care Thank you. Lights are back'
KenyaPower_Care,822057227519397888,2017/1/19,12:24:50,b'@h_misera  Provide us with the account number and contacts for us to book the report.^SR'
